scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cervus canadensis nannodes,2019-09-25 12:56:00 -0700,,"California, US",38.040714932,-122.8070894928,,Tule Elk,https://www.inaturalist.org/observations/246232386,https://inaturalist-open-data.s3.amazonaws.com/photos/439535582/medium.jpeg,dhorowski,246232386,Tule Elk,Mammalia,566549,1,0,2019/09/25 12:56 PM,2019-09-25,2019-09-25 19:56:00 UTC,Pacific Time (US & Canada),31,28300,,obscured,true,,,5942872,,2024-10-07 22:17:46 UTC,2024-10-07 22:39:09 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2020-04-17 11:04:00 -0700,,"California, US",38.0171145056,-122.9118024869,,Tule Elk,https://www.inaturalist.org/observations/246231569,https://inaturalist-open-data.s3.amazonaws.com/photos/439533931/medium.jpeg,dhorowski,246231569,Tule Elk,Mammalia,566549,1,0,2020/04/17 11:04 AM,2020-04-17,2020-04-17 18:04:00 UTC,Pacific Time (US & Canada),31,28300,,obscured,true,,,5942872,,2024-10-07 22:11:05 UTC,2024-10-25 02:41:55 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-10-03 00:00:00 -0800,,"California, US",38.0686212977,-122.9693549606,,Tule Elk,https://www.inaturalist.org/observations/246048886,https://inaturalist-open-data.s3.amazonaws.com/photos/439172070/medium.jpeg,storm_thistle_thicket,246048886,Tule Elk,Mammalia,566549,1,0,2024/10/03 ,2024-10-03,,Pacific Time (US & Canada),15,28300,,obscured,true,,,6511166,Ryan,2024-10-06 22:42:58 UTC,2024-10-07 00:41:37 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2017-11-04 16:16:00 -0700,,"Merced County, US-CA, US",37.077303487,-120.9535504559,,Tule Elk,https://www.inaturalist.org/observations/245682348,https://inaturalist-open-data.s3.amazonaws.com/photos/438459739/medium.jpeg,donnadugan,245682348,Tule Elk,Mammalia,566549,1,0,2017/11/04 4:16 PM,2017-11-04,2017-11-04 23:16:00 UTC,Pacific Time (US & Canada),61,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-05 03:45:29 UTC,2024-11-09 04:54:31 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2017-10-17 17:52:00 -0700,,"Merced County, US-CA, US",37.0702971248,-120.963991663,,Tule Elk,https://www.inaturalist.org/observations/245680703,https://inaturalist-open-data.s3.amazonaws.com/photos/438455957/medium.jpeg,donnadugan,245680703,Tule Elk,Mammalia,566549,1,0,2017/10/17 5:52 PM,2017-10-17,2017-10-18 00:52:00 UTC,Pacific Time (US & Canada),31,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-05 03:28:01 UTC,2024-11-09 04:55:38 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2017-10-17 17:35:00 -0700,,"Merced County, US-CA, US",37.1751529522,-120.9559783563,,Tule Elk,https://www.inaturalist.org/observations/245680368,https://inaturalist-open-data.s3.amazonaws.com/photos/438455096/medium.jpeg,donnadugan,245680368,Tule Elk,Mammalia,566549,1,0,2017/10/17 5:35 PM,2017-10-17,2017-10-18 00:35:00 UTC,Pacific Time (US & Canada),221,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-05 03:24:27 UTC,2024-11-09 04:56:02 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-10-03 12:06:00 -0700,,"California, US",38.1414924561,-122.9299949751,,Tule Elk,https://www.inaturalist.org/observations/245624808,https://inaturalist-open-data.s3.amazonaws.com/photos/438341904/medium.jpg,paulgbarnett,245624808,Tule Elk,Mammalia,566549,1,0,2024/10/03 12:06 PM,2024-10-03,2024-10-03 19:06:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,2568426,Paul Barnett,2024-10-04 20:06:17 UTC,2024-11-17 12:11:59 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2017-06-19 15:30:00 -0700,,"California, US",37.8621719515,-122.9226935531,,Tule Elk,https://www.inaturalist.org/observations/245577654,https://inaturalist-open-data.s3.amazonaws.com/photos/438249687/medium.jpeg,donnadugan,245577654,Tule Elk,Mammalia,566549,1,0,2017/06/19 3:30 PM,2017-06-19,2017-06-19 22:30:00 UTC,Pacific Time (US & Canada),15,28329,,obscured,true,,,2075560,Donna L Dugan,2024-10-04 15:03:01 UTC,2024-11-17 12:12:03 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2017-06-19 15:26:00 -0700,,"California, US",37.9708898651,-122.9574084445,,Tule Elk,https://www.inaturalist.org/observations/245577449,https://inaturalist-open-data.s3.amazonaws.com/photos/438249225/medium.jpeg,donnadugan,245577449,Tule Elk,Mammalia,566549,1,0,2017/06/19 3:26 PM,2017-06-19,2017-06-19 22:26:00 UTC,Pacific Time (US & Canada),15,28329,,obscured,true,,,2075560,Donna L Dugan,2024-10-04 15:01:51 UTC,2024-11-17 12:12:07 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-11-14 15:12:00 -0800,,"Merced County, US-CA, US",37.1132678583,-120.8863291466,,Tule Elk,https://www.inaturalist.org/observations/245488638,https://inaturalist-open-data.s3.amazonaws.com/photos/438072599/medium.jpeg,donnadugan,245488638,Tule Elk,Mammalia,566549,1,0,2016/11/14 3:12 PM,2016-11-14,2016-11-14 23:12:00 UTC,Pacific Time (US & Canada),151,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 23:22:36 UTC,2024-11-09 04:57:01 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-06-30 21:04:00 -0700,,"California, US",39.1628709691,-123.0336400786,,Tule Elk,https://www.inaturalist.org/observations/245484454,https://inaturalist-open-data.s3.amazonaws.com/photos/438063180/medium.jpeg,donnadugan,245484454,Tule Elk,Mammalia,566549,1,0,2016/06/30 9:04 PM,2016-06-30,2016-07-01 04:04:00 UTC,Pacific Time (US & Canada),244,28151,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 22:46:43 UTC,2024-10-03 22:51:20 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-01-21 14:05:00 -0800,,"Merced County, US-CA, US",37.0468881277,-120.8261198363,,Tule Elk,https://www.inaturalist.org/observations/245457671,https://inaturalist-open-data.s3.amazonaws.com/photos/438008939/medium.jpeg,donnadugan,245457671,Tule Elk,Mammalia,566549,1,0,2016/01/21 2:05 PM,2016-01-21,2016-01-21 22:05:00 UTC,Pacific Time (US & Canada),555,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 19:52:52 UTC,2024-11-09 04:57:43 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-01-21 14:04:00 -0800,,"Merced County, US-CA, US",37.0548214894,-120.9937246903,,Tule Elk,https://www.inaturalist.org/observations/245457527,https://inaturalist-open-data.s3.amazonaws.com/photos/438008570/medium.jpeg,donnadugan,245457527,Tule Elk,Mammalia,566549,1,0,2016/01/21 2:04 PM,2016-01-21,2016-01-21 22:04:00 UTC,Pacific Time (US & Canada),548,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 19:51:59 UTC,2024-10-03 20:17:58 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-01-21 14:03:00 -0800,,"Merced County, US-CA, US",37.0245776965,-120.8819132917,,Tule Elk,https://www.inaturalist.org/observations/245457281,https://inaturalist-open-data.s3.amazonaws.com/photos/438008124/medium.jpeg,donnadugan,245457281,Tule Elk,Mammalia,566549,1,0,2016/01/21 2:03 PM,2016-01-21,2016-01-21 22:03:00 UTC,Pacific Time (US & Canada),445,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 19:51:03 UTC,2024-10-03 20:17:59 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-01-21 14:03:00 -0800,,"Merced County, US-CA, US",37.136770614,-120.8460858084,,Tule Elk,https://www.inaturalist.org/observations/245457091,https://inaturalist-open-data.s3.amazonaws.com/photos/438007570/medium.jpeg,donnadugan,245457091,Tule Elk,Mammalia,566549,1,0,2016/01/21 2:03 PM,2016-01-21,2016-01-21 22:03:00 UTC,Pacific Time (US & Canada),544,28447,,obscured,true,,,2075560,Donna L Dugan,2024-10-03 19:49:49 UTC,2024-10-03 20:18:01 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-09-28 18:26:42 -0700,,"California, US",38.2545073397,-122.9277189276,,Tule Elk,https://www.inaturalist.org/observations/244698353,https://static.inaturalist.org/photos/436528898/medium.jpeg,egret7hermetic,244698353,Tule Elk,Mammalia,566549,3,0,2024-09-28 18:26:42-07:00,2024-09-28,2024-09-29 01:26:42 UTC,Pacific Time (US & Canada),1310,28270,obscured,obscured,true,,,528866,,2024-09-29 14:17:35 UTC,2024-11-17 12:12:13 UTC,research,,,3,false
Cervus canadensis nannodes,2024-09-28 15:43:00 -0700,,"California, US",38.0441654338,-122.941710092,,Tule Elk,https://www.inaturalist.org/observations/244629994,https://inaturalist-open-data.s3.amazonaws.com/photos/436390685/medium.jpeg,jmaughn,244629994,Tule Elk,Mammalia,566549,1,0,2024/09/28 3:43 PM,2024-09-28,2024-09-28 22:43:00 UTC,Pacific Time (US & Canada),15,28300,,obscured,true,,,2873,James Maughn,2024-09-29 03:59:25 UTC,2024-11-17 12:12:17 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-09-23 16:34:38 -0700,,"California, US",38.0290959519,-122.8430085773,,Tule Elk,https://www.inaturalist.org/observations/244621279,https://inaturalist-open-data.s3.amazonaws.com/photos/436375215/medium.jpeg,rosaliareynacalifornia,244621279,Tule Elk,Mammalia,566549,1,0,2024-09-23 16:34:38-07:00,2024-09-23,2024-09-23 23:34:38 UTC,Pacific Time (US & Canada),10,28300,,obscured,true,,,8551686,,2024-09-29 02:42:25 UTC,2024-11-17 12:12:23 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-21 18:57:03 -0700,,"California, US",38.1163938561,-122.8311369894,,Tule Elk,https://www.inaturalist.org/observations/244537423,https://static.inaturalist.org/photos/436207782/medium.jpeg,maine-cricket,244537423,Tule Elk,Mammalia,566549,2,0,2024-09-21 18:57:03-07:00,2024-09-21,2024-09-22 01:57:03 UTC,Pacific Time (US & Canada),447,28300,,obscured,true,,,8573567,Robyn Walker-Spencer,2024-09-28 18:11:54 UTC,2024-11-17 12:12:28 UTC,research,,,3,false
Cervus canadensis nannodes,2024-09-26 12:56:24 -0700,Resident herd pt. Reyes National seashore ,"California, US",38.1152006048,-122.895636941,,Tule Elk,https://www.inaturalist.org/observations/244340078,https://inaturalist-open-data.s3.amazonaws.com/photos/435827057/medium.jpeg,deantroi,244340078,Tule Elk,Mammalia,566549,1,0,2024-09-26 12:56:24-07:00,2024-09-26,2024-09-26 19:56:24 UTC,Pacific Time (US & Canada),342,28300,,obscured,true,,,5493748,,2024-09-27 17:08:21 UTC,2024-11-17 12:12:32 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2023-11-12 16:46:00 -0800,Tule Elk are everywhere in Pt. Reyes!,"California, US",38.0585115872,-122.8924140693,,Tule Elk,https://www.inaturalist.org/observations/244140947,https://inaturalist-open-data.s3.amazonaws.com/photos/435457317/medium.jpeg,leyla_winton,244140947,Tule Elk,Mammalia,566549,1,0,2023/11/12 4:46 PM,2023-11-12,2023-11-13 00:46:00 UTC,Pacific Time (US & Canada),6096,28300,,obscured,true,,,8493763,,2024-09-26 14:59:09 UTC,2024-10-11 18:48:06 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2024-09-21 10:02:00 -0700,Viewed while standing by the shore of Cottonwood Lake at Hellyer County Park.,"California, US",37.2019524524,-121.815691762,,Tule Elk,https://www.inaturalist.org/observations/244088329,https://inaturalist-open-data.s3.amazonaws.com/photos/435353820/medium.jpeg,aburnett3351,244088329,Tule Elk,Mammalia,566549,1,0,2024/09/21 10:02 AM,2024-09-21,2024-09-21 17:02:00 UTC,Pacific Time (US & Canada),400,28417,,obscured,true,,,4690093,,2024-09-26 06:22:43 UTC,2024-09-26 06:29:28 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-07-14 11:54:00 -0700,,"Kern County, US-CA, US",35.3333596349,-119.2937297064,,Tule Elk,https://www.inaturalist.org/observations/243912444,https://static.inaturalist.org/photos/435003665/medium.jpeg,thesafarihiker,243912444,Tule Elk,Mammalia,566549,2,0,2016/07/14 11:54 AM,2016-07-14,2016-07-14 18:54:00 UTC,Pacific Time (US & Canada),2,28706,,obscured,true,,,473488,Daniel Hetzel,2024-09-25 03:23:41 UTC,2024-09-27 15:41:23 UTC,research,CC0,,NA,false
Cervus canadensis nannodes,2024-09-23 21:09:42 -0700,,"California, US",38.0450115961,-122.9557454025,,Tule Elk,https://www.inaturalist.org/observations/243886918,https://static.inaturalist.org/photos/434952490/medium.jpeg,afaulkner,243886918,Tule Elk,Mammalia,566549,2,0,2024-09-23 20:09:42-08:00,2024-09-23,2024-09-24 04:09:42 UTC,Pacific Time (US & Canada),190,28300,,obscured,true,,,545413,Amy Faulkner,2024-09-25 00:03:26 UTC,2024-11-17 12:12:43 UTC,research,,,3,false
Cervus canadensis nannodes,2024-09-24 08:54:30 -0700,,"California, US",38.0234290211,-122.8466098318,,Tule Elk,https://www.inaturalist.org/observations/243862751,https://static.inaturalist.org/photos/434903034/medium.jpeg,erinkob,243862751,Tule Elk,Mammalia,566549,1,0,2024-09-24 08:54:30,2024-09-24,2024-09-24 15:54:30 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,gps,gps,5372454,Erin OBrien,2024-09-24 21:06:32 UTC,2024-11-17 12:12:49 UTC,research,,,2,false
Cervus canadensis nannodes,2023-08-11 18:47:52 -0700,,"California, US",35.7265333136,-121.22236757,,Tule Elk,https://www.inaturalist.org/observations/243458449,https://inaturalist-open-data.s3.amazonaws.com/photos/434121614/medium.jpeg,eman72,243458449,Tule Elk,Mammalia,566549,1,0,2023-08-11 18:47:52-07:00,2023-08-11,2023-08-12 01:47:52 UTC,Pacific Time (US & Canada),832,28649,,obscured,true,,,2631775,,2024-09-22 22:24:31 UTC,2024-09-24 00:22:13 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-22 14:26:31 -0700,,"California, US",38.3890069055,-122.8116424838,,Tule Elk,https://www.inaturalist.org/observations/243446240,https://inaturalist-open-data.s3.amazonaws.com/photos/434096978/medium.jpeg,thisemiliog,243446240,Tule Elk,Mammalia,566549,1,0,2024-09-22 14:26:31-07:00,2024-09-22,2024-09-22 21:26:31 UTC,Pacific Time (US & Canada),4,28270,,obscured,true,,,8580600,,2024-09-22 21:26:45 UTC,2024-09-23 01:26:23 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-22 09:55:11 -0700,,"Marin County, US-CA, US",38.0973204612,-122.8793940871,,Tule Elk,https://www.inaturalist.org/observations/243420983,https://static.inaturalist.org/photos/434049399/medium.jpeg,lgottlieb,243420983,Tule Elk,Mammalia,566549,1,0,2024-09-22 09:55:11-07:00,2024-09-22,2024-09-22 16:55:11 UTC,Pacific Time (US & Canada),3,28300,,obscured,true,,,7302,Liz Gottlieb,2024-09-22 19:39:06 UTC,2024-11-17 12:12:53 UTC,research,CC-BY,,3,false
Cervus canadensis nannodes,2024-09-20 12:34:00 -0700,,"California, US",38.2645076389,-122.9069687151,,Tule Elk,https://www.inaturalist.org/observations/243017236,https://inaturalist-open-data.s3.amazonaws.com/photos/433290696/medium.jpg,inkasaur,243017236,Tule Elk,Mammalia,566549,2,0,2024/09/20 12:34 PM,2024-09-20,2024-09-20 19:34:00 UTC,Pacific Time (US & Canada),31,28270,,obscured,true,,,6017472,inkasaur,2024-09-21 05:23:01 UTC,2024-11-17 12:12:57 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2024-09-20 08:12:00 -0700,,"California, US",38.0623144038,-122.9405906593,,Tule Elk,https://www.inaturalist.org/observations/243017221,https://inaturalist-open-data.s3.amazonaws.com/photos/433290312/medium.jpg,inkasaur,243017221,Tule Elk,Mammalia,566549,2,0,2024/09/20 8:12 AM,2024-09-20,2024-09-20 15:12:00 UTC,Pacific Time (US & Canada),45,28300,,obscured,true,,,6017472,inkasaur,2024-09-21 05:22:58 UTC,2024-11-17 12:13:01 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2024-09-20 07:15:00 -0700,,"California, US",38.1835302305,-122.8683872143,,Tule Elk,https://www.inaturalist.org/observations/243017216,https://inaturalist-open-data.s3.amazonaws.com/photos/433290181/medium.jpg,inkasaur,243017216,Tule Elk,Mammalia,566549,2,0,2024/09/20 7:15 AM,2024-09-20,2024-09-20 14:15:00 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,6017472,inkasaur,2024-09-21 05:22:57 UTC,2024-11-17 12:13:05 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2024-09-20 07:15:00 -0700,,"California, US",38.1691137628,-122.8788324392,,Tule Elk,https://www.inaturalist.org/observations/243017211,https://inaturalist-open-data.s3.amazonaws.com/photos/433290173/medium.jpg,inkasaur,243017211,Tule Elk,Mammalia,566549,3,0,2024/09/20 7:15 AM,2024-09-20,2024-09-20 14:15:00 UTC,Pacific Time (US & Canada),40,28300,,obscured,true,,,6017472,inkasaur,2024-09-21 05:22:56 UTC,2024-09-23 23:00:44 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2024-09-10 12:33:54 -0700,,"California, US",37.0339898881,-121.1252168733,,Tule Elk,https://www.inaturalist.org/observations/242771744,https://static.inaturalist.org/photos/432825668/medium.jpeg,yaesh,242771744,Tule Elk,Mammalia,566549,1,0,2024-09-10 12:33:54-07:00,2024-09-10,2024-09-10 19:33:54 UTC,Pacific Time (US & Canada),3,28447,,obscured,true,,,427176,,2024-09-19 23:51:41 UTC,2024-09-20 05:34:40 UTC,research,,,3,false
Cervus canadensis nannodes,2024-09-14 14:50:49 -0700,,"California, US",38.1147516103,-122.8015750715,,Tule Elk,https://www.inaturalist.org/observations/242618600,https://static.inaturalist.org/photos/432538753/medium.jpeg,mussarat_iqbal,242618600,Tule Elk,Mammalia,566549,2,0,2024-09-14 14:50:49-07:00,2024-09-14,2024-09-14 21:50:49 UTC,Pacific Time (US & Canada),99,28300,,obscured,true,,,4638585,Mussarat Iqbal,2024-09-19 04:35:44 UTC,2024-09-19 12:10:20 UTC,research,,,3,false
Cervus canadensis nannodes,2024-09-18 15:25:14 -0700,,"California, US",38.1056076403,-122.9334253838,,Tule Elk,https://www.inaturalist.org/observations/242613486,https://inaturalist-open-data.s3.amazonaws.com/photos/432528301/medium.jpeg,zanita28,242613486,Tule Elk,Mammalia,566549,2,0,2024-09-18 15:25:14-07:00,2024-09-18,2024-09-18 22:25:14 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,2059068,zaNita28,2024-09-19 03:35:57 UTC,2024-09-22 14:35:20 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-18 14:54:34 -0700,,"California, US",38.0146838338,-122.889071301,,Tule Elk,https://www.inaturalist.org/observations/242576399,https://inaturalist-open-data.s3.amazonaws.com/photos/432528229/medium.jpeg,zanita28,242576399,Tule Elk,Mammalia,566549,2,0,2024-09-18 14:54:34-07:00,2024-09-18,2024-09-18 21:54:34 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,2059068,zaNita28,2024-09-18 22:35:14 UTC,2024-09-22 14:35:25 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-18 14:27:48 -0700,,"California, US",38.0862009287,-122.9529076731,,Tule Elk,https://www.inaturalist.org/observations/242568565,https://inaturalist-open-data.s3.amazonaws.com/photos/432438517/medium.jpeg,zanita28,242568565,Tule Elk,Mammalia,566549,2,0,2024-09-18 14:27:48-07:00,2024-09-18,2024-09-18 21:27:48 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,2059068,zaNita28,2024-09-18 21:43:07 UTC,2024-09-22 14:35:29 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-07 17:25:00 -0700,,"California, US",38.0019196113,-122.995879203,,Tule Elk,https://www.inaturalist.org/observations/242328985,https://inaturalist-open-data.s3.amazonaws.com/photos/432009767/medium.jpeg,er-birds,242328985,Tule Elk,Mammalia,566549,3,0,2024/09/07 5:25 PM,2024-09-07,2024-09-08 00:25:00 UTC,Pacific Time (US & Canada),100,28300,obscured,obscured,true,,,2860446,,2024-09-17 17:50:24 UTC,2024-11-04 21:48:19 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2024-09-16 14:55:00 -0700,"bull with 8 cows, two of the cows appear to be yearlings","California, US",38.1332323534,-122.8778925246,,Tule Elk,https://www.inaturalist.org/observations/242308105,https://inaturalist-open-data.s3.amazonaws.com/photos/431973254/medium.jpeg,wildmare64,242308105,Tule Elk,Mammalia,566549,2,0,2024/09/16 2:55 PM,2024-09-16,2024-09-16 21:55:00 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,427781,Sarah,2024-09-17 16:00:19 UTC,2024-09-22 14:35:43 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2023-07-08 16:58:41 -0700,,"California, US",38.161541244,-122.8866335774,,Tule Elk,https://www.inaturalist.org/observations/242144142,https://inaturalist-open-data.s3.amazonaws.com/photos/431653117/medium.jpeg,kriselise,242144142,Tule Elk,Mammalia,566549,2,0,2023-07-08 16:58:41-07:00,2023-07-08,2023-07-08 23:58:41 UTC,Pacific Time (US & Canada),11,28300,,obscured,true,,,7119287,Kristine P.,2024-09-16 18:46:28 UTC,2024-09-22 14:35:47 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2024-09-12 13:01:00 -0700,,"California, US",38.2464592082,-122.9707629964,,Tule Elk,https://www.inaturalist.org/observations/242027802,https://inaturalist-open-data.s3.amazonaws.com/photos/431371309/medium.jpg,paulgbarnett,242027802,Tule Elk,Mammalia,566549,2,0,2024/09/12 1:01 PM,2024-09-12,2024-09-12 20:01:00 UTC,Pacific Time (US & Canada),NA,28270,,obscured,true,,,2568426,Paul Barnett,2024-09-16 04:03:36 UTC,2024-09-22 14:35:53 UTC,research,CC-BY-NC,,NA,false
